date,store,category,item,sales,theft_event,theft_qty,stock
2024-03-02,Store C,Clothing & Accessories,Designer Bag,2,False,0,278
2024-03-03,Store C,Clothing & Accessories,Designer Bag,3,False,0,275
2024-03-04,Store C,Clothing & Accessories,Designer Bag,1,False,0,274
2024-03-05,Store C,Clothing & Accessories,Designer Bag,4,False,0,270
2024-03-06,Store C,Clothing & Accessories,Designer Bag,3,False,0,267
2024-03-07,Store C,Clothing & Accessories,Designer Bag,3,False,0,264
2024-03-08,Store C,Clothing & Accessories,Designer Bag,6,False,0,258
2024-03-09,Store C,Clothing & Accessories,Designer Bag,3,True,1,254
2024-03-10,Store C,Clothing & Accessories,Designer Bag,1,False,0,253
2024-03-11,Store C,Clothing & Accessories,Designer Bag,4,False,0,249
2024-03-12,Store C,Clothing & Accessories,Designer Bag,5,False,0,244
2024-03-13,Store C,Clothing & Accessories,Designer Bag,0,False,0,244
2024-03-14,Store C,Clothing & Accessories,Designer Bag,4,False,0,240
2024-03-15,Store C,Clothing & Accessories,Designer Bag,6,False,0,234
2024-03-16,Store C,Clothing & Accessories,Designer Bag,4,False,0,230
2024-03-17,Store C,Clothing & Accessories,Designer Bag,2,False,0,228
2024-03-18,Store C,Clothing & Accessories,Designer Bag,1,False,0,227
2024-03-19,Store C,Clothing & Accessories,Designer Bag,4,False,0,223
2024-03-20,Store C,Clothing & Accessories,Designer Bag,2,False,0,221
2024-03-21,Store C,Clothing & Accessories,Designer Bag,3,False,0,218
2024-03-22,Store C,Clothing & Accessories,Designer Bag,3,False,0,215
2024-03-23,Store C,Clothing & Accessories,Designer Bag,6,False,0,209
2024-03-24,Store C,Clothing & Accessories,Designer Bag,4,False,0,205
2024-03-25,Store C,Clothing & Accessories,Designer Bag,3,False,0,202
2024-03-26,Store C,Clothing & Accessories,Designer Bag,4,False,0,198
2024-03-27,Store C,Clothing & Accessories,Designer Bag,0,False,0,198
2024-03-28,Store C,Clothing & Accessories,Designer Bag,4,False,0,194
2024-03-29,Store C,Clothing & Accessories,Designer Bag,3,False,0,191
2024-03-30,Store C,Clothing & Accessories,Designer Bag,2,False,0,189
2024-03-31,Store C,Clothing & Accessories,Designer Bag,3,False,0,186
2024-01-01,Store C,Clothing & Accessories,Watch,4,False,0,496
2024-01-02,Store C,Clothing & Accessories,Watch,3,False,0,493
2024-01-03,Store C,Clothing & Accessories,Watch,8,False,0,485
2024-01-04,Store C,Clothing & Accessories,Watch,2,False,0,483
2024-01-05,Store C,Clothing & Accessories,Watch,2,True,2,479
2024-01-06,Store C,Clothing & Accessories,Watch,4,False,0,475
2024-01-07,Store C,Clothing & Accessories,Watch,4,False,0,471
2024-01-08,Store C,Clothing & Accessories,Watch,4,False,0,467
2024-01-09,Store C,Clothing & Accessories,Watch,4,False,0,463
2024-01-10,Store C,Clothing & Accessories,Watch,5,False,0,458
2024-01-11,Store C,Clothing & Accessories,Watch,5,False,0,453
2024-01-12,Store C,Clothing & Accessories,Watch,2,False,0,451
2024-01-13,Store C,Clothing & Accessories,Watch,0,False,0,451
2024-01-14,Store C,Clothing & Accessories,Watch,2,False,0,449
2024-01-15,Store C,Clothing & Accessories,Watch,2,True,1,446
2024-01-16,Store C,Clothing & Accessories,Watch,7,False,0,439
2024-01-17,Store C,Clothing & Accessories,Watch,6,False,0,433
2024-01-18,Store C,Clothing & Accessories,Watch,2,False,0,431
2024-01-19,Store C,Clothing & Accessories,Watch,4,False,0,427
2024-01-20,Store C,Clothing & Accessories,Watch,5,False,0,422
2024-01-21,Store C,Clothing & Accessories,Watch,2,False,0,420
2024-01-22,Store C,Clothing & Accessories,Watch,4,False,0,416
2024-01-23,Store C,Clothing & Accessories,Watch,4,False,0,412
2024-01-24,Store C,Clothing & Accessories,Watch,1,False,0,411
2024-01-25,Store C,Clothing & Accessories,Watch,3,False,0,408
2024-01-26,Store C,Clothing & Accessories,Watch,0,False,0,408
2024-01-27,Store C,Clothing & Accessories,Watch,5,True,1,402
2024-01-28,Store C,Clothing & Accessories,Watch,3,False,0,399
2024-01-29,Store C,Clothing & Accessories,Watch,2,False,0,397
2024-01-30,Store C,Clothing & Accessories,Watch,3,False,0,394
2024-01-31,Store C,Clothing & Accessories,Watch,5,False,0,389
2024-02-01,Store C,Clothing & Accessories,Watch,3,False,0,386
2024-02-02,Store C,Clothing & Accessories,Watch,1,False,0,385
2024-02-03,Store C,Clothing & Accessories,Watch,2,False,0,383
2024-02-04,Store C,Clothing & Accessories,Watch,3,False,0,380
2024-02-05,Store C,Clothing & Accessories,Watch,2,False,0,378
2024-02-06,Store C,Clothing & Accessories,Watch,6,False,0,372
2024-02-07,Store C,Clothing & Accessories,Watch,3,False,0,369
2024-02-08,Store C,Clothing & Accessories,Watch,1,False,0,368
2024-02-09,Store C,Clothing & Accessories,Watch,4,False,0,364
2024-02-10,Store C,Clothing & Accessories,Watch,4,False,0,360
2024-02-11,Store C,Clothing & Accessories,Watch,2,False,0,358
2024-02-12,Store C,Clothing & Accessories,Watch,2,False,0,356
2024-02-13,Store C,Clothing & Accessories,Watch,2,False,0,354
2024-02-14,Store C,Clothing & Accessories,Watch,3,False,0,351
2024-02-15,Store C,Clothing & Accessories,Watch,5,False,0,346
2024-02-16,Store C,Clothing & Accessories,Watch,2,False,0,344
2024-02-17,Store C,Clothing & Accessories,Watch,1,False,0,343
2024-02-18,Store C,Clothing & Accessories,Watch,2,False,0,341
2024-02-19,Store C,Clothing & Accessories,Watch,5,True,2,334
2024-02-20,Store C,Clothing & Accessories,Watch,4,True,1,329
2024-02-21,Store C,Clothing & Accessories,Watch,5,False,0,324
2024-02-22,Store C,Clothing & Accessories,Watch,2,False,0,322
2024-02-23,Store C,Clothing & Accessories,Watch,0,False,0,322
2024-02-24,Store C,Clothing & Accessories,Watch,6,False,0,316
2024-02-25,Store C,Clothing & Accessories,Watch,0,False,0,316
2024-02-26,Store C,Clothing & Accessories,Watch,4,False,0,312
2024-02-27,Store C,Clothing & Accessories,Watch,3,False,0,309
2024-02-28,Store C,Clothing & Accessories,Watch,3,False,0,306
2024-02-29,Store C,Clothing & Accessories,Watch,4,False,0,302
2024-03-01,Store C,Clothing & Accessories,Watch,4,False,0,298
2024-03-02,Store C,Clothing & Accessories,Watch,1,False,0,297
2024-03-03,Store C,Clothing & Accessories,Watch,3,False,0,294
2024-03-04,Store C,Clothing & Accessories,Watch,3,False,0,291
2024-03-05,Store C,Clothing & Accessories,Watch,3,False,0,288
2024-03-06,Store C,Clothing & Accessories,Watch,0,True,2,286
2024-03-07,Store C,Clothing & Accessories,Watch,3,False,0,283
2024-03-08,Store C,Clothing & Accessories,Watch,3,False,0,280
2024-03-09,Store C,Clothing & Accessories,Watch,3,False,0,277
2024-03-10,Store C,Clothing & Accessories,Watch,3,False,0,274
2024-03-11,Store C,Clothing & Accessories,Watch,3,False,0,271
2024-03-12,Store C,Clothing & Accessories,Watch,0,False,0,271
2024-03-13,Store C,Clothing & Accessories,Watch,3,False,0,268
2024-03-14,Store C,Clothing & Accessories,Watch,7,False,0,261
2024-03-15,Store C,Clothing & Accessories,Watch,3,False,0,258
2024-03-16,Store C,Clothing & Accessories,Watch,6,False,0,252
2024-03-17,Store C,Clothing & Accessories,Watch,2,False,0,250
2024-03-18,Store C,Clothing & Accessories,Watch,3,False,0,247
2024-03-19,Store C,Clothing & Accessories,Watch,6,False,0,241
2024-03-20,Store C,Clothing & Accessories,Watch,2,False,0,239
2024-03-21,Store C,Clothing & Accessories,Watch,1,False,0,238
2024-03-22,Store C,Clothing & Accessories,Watch,0,False,0,238
2024-03-23,Store C,Clothing & Accessories,Watch,4,False,0,234
2024-03-24,Store C,Clothing & Accessories,Watch,4,False,0,230
2024-03-25,Store C,Clothing & Accessories,Watch,2,False,0,228
2024-03-26,Store C,Clothing & Accessories,Watch,2,True,1,225
2024-03-27,Store C,Clothing & Accessories,Watch,2,False,0,223
2024-03-28,Store C,Clothing & Accessories,Watch,4,False,0,219
2024-03-29,Store C,Clothing & Accessories,Watch,2,False,0,217
2024-03-30,Store C,Clothing & Accessories,Watch,1,False,0,216
2024-03-31,Store C,Clothing & Accessories,Watch,3,False,0,213
2024-01-01,Store C,Clothing & Accessories,Sunglasses,1,False,0,499
2024-01-02,Store C,Clothing & Accessories,Sunglasses,5,False,0,494
2024-01-03,Store C,Clothing & Accessories,Sunglasses,2,False,0,492
2024-01-04,Store C,Clothing & Accessories,Sunglasses,0,False,0,492
2024-01-05,Store C,Clothing & Accessories,Sunglasses,7,False,0,485
2024-01-06,Store C,Clothing & Accessories,Sunglasses,1,False,0,484
2024-01-07,Store C,Clothing & Accessories,Sunglasses,3,False,0,481
2024-01-08,Store C,Clothing & Accessories,Sunglasses,1,False,0,480
2024-01-09,Store C,Clothing & Accessories,Sunglasses,2,False,0,478
2024-01-10,Store C,Clothing & Accessories,Sunglasses,2,False,0,476
2024-01-11,Store C,Clothing & Accessories,Sunglasses,0,False,0,476
2024-01-12,Store C,Clothing & Accessories,Sunglasses,4,True,1,471
2024-01-13,Store C,Clothing & Accessories,Sunglasses,6,False,0,465
2024-01-14,Store C,Clothing & Accessories,Sunglasses,0,False,0,465
2024-01-15,Store C,Clothing & Accessories,Sunglasses,3,False,0,462
2024-01-16,Store C,Clothing & Accessories,Sunglasses,6,False,0,456
2024-01-17,Store C,Clothing & Accessories,Sunglasses,2,False,0,454
2024-01-18,Store C,Clothing & Accessories,Sunglasses,1,False,0,453
2024-01-19,Store C,Clothing & Accessories,Sunglasses,3,False,0,450
2024-01-20,Store C,Clothing & Accessories,Sunglasses,1,True,2,447
2024-01-21,Store C,Clothing & Accessories,Sunglasses,2,True,1,444
2024-01-22,Store C,Clothing & Accessories,Sunglasses,1,False,0,443
2024-01-23,Store C,Clothing & Accessories,Sunglasses,2,False,0,441
2024-01-24,Store C,Clothing & Accessories,Sunglasses,3,False,0,438
2024-01-25,Store C,Clothing & Accessories,Sunglasses,3,False,0,435
2024-01-26,Store C,Clothing & Accessories,Sunglasses,2,True,1,432
2024-01-27,Store C,Clothing & Accessories,Sunglasses,5,False,0,427
2024-01-28,Store C,Clothing & Accessories,Sunglasses,3,False,0,424
2024-01-29,Store C,Clothing & Accessories,Sunglasses,4,False,0,420
2024-01-30,Store C,Clothing & Accessories,Sunglasses,3,False,0,417
2024-01-31,Store C,Clothing & Accessories,Sunglasses,5,False,0,412
2024-02-01,Store C,Clothing & Accessories,Sunglasses,2,False,0,410
2024-02-02,Store C,Clothing & Accessories,Sunglasses,4,False,0,406
2024-02-03,Store C,Clothing & Accessories,Sunglasses,1,False,0,405
2024-02-04,Store C,Clothing & Accessories,Sunglasses,3,False,0,402
2024-02-05,Store C,Clothing & Accessories,Sunglasses,2,False,0,400
2024-02-06,Store C,Clothing & Accessories,Sunglasses,3,False,0,397
2024-02-07,Store C,Clothing & Accessories,Sunglasses,1,False,0,396
2024-02-08,Store C,Clothing & Accessories,Sunglasses,6,False,0,390
2024-02-09,Store C,Clothing & Accessories,Sunglasses,2,False,0,388
2024-02-10,Store C,Clothing & Accessories,Sunglasses,4,False,0,384
2024-02-11,Store C,Clothing & Accessories,Sunglasses,2,False,0,382
2024-02-12,Store C,Clothing & Accessories,Sunglasses,4,False,0,378
2024-02-13,Store C,Clothing & Accessories,Sunglasses,2,False,0,376
2024-02-14,Store C,Clothing & Accessories,Sunglasses,2,False,0,374
2024-02-15,Store C,Clothing & Accessories,Sunglasses,3,False,0,371
2024-02-16,Store C,Clothing & Accessories,Sunglasses,2,False,0,369
2024-02-17,Store C,Clothing & Accessories,Sunglasses,2,False,0,367
2024-02-18,Store C,Clothing & Accessories,Sunglasses,7,False,0,360
2024-02-19,Store C,Clothing & Accessories,Sunglasses,5,False,0,355
2024-02-20,Store C,Clothing & Accessories,Sunglasses,3,False,0,352
2024-02-21,Store C,Clothing & Accessories,Sunglasses,3,False,0,349
2024-02-22,Store C,Clothing & Accessories,Sunglasses,4,False,0,345
2024-02-23,Store C,Clothing & Accessories,Sunglasses,4,False,0,341
2024-02-24,Store C,Clothing & Accessories,Sunglasses,7,False,0,334
2024-02-25,Store C,Clothing & Accessories,Sunglasses,3,False,0,331
2024-02-26,Store C,Clothing & Accessories,Sunglasses,3,False,0,328
2024-02-27,Store C,Clothing & Accessories,Sunglasses,7,False,0,321
2024-02-28,Store C,Clothing & Accessories,Sunglasses,4,False,0,317
2024-02-29,Store C,Clothing & Accessories,Sunglasses,5,False,0,312
2024-03-01,Store C,Clothing & Accessories,Sunglasses,5,False,0,307
2024-03-02,Store C,Clothing & Accessories,Sunglasses,1,False,0,306
2024-03-03,Store C,Clothing & Accessories,Sunglasses,3,True,1,302
2024-03-04,Store C,Clothing & Accessories,Sunglasses,6,False,0,296
2024-03-05,Store C,Clothing & Accessories,Sunglasses,4,False,0,292
2024-03-06,Store C,Clothing & Accessories,Sunglasses,7,False,0,285
2024-03-07,Store C,Clothing & Accessories,Sunglasses,0,False,0,285
2024-03-08,Store C,Clothing & Accessories,Sunglasses,2,False,0,283
2024-03-09,Store C,Clothing & Accessories,Sunglasses,1,True,1,281
2024-03-10,Store C,Clothing & Accessories,Sunglasses,0,False,0,281
2024-03-11,Store C,Clothing & Accessories,Sunglasses,4,False,0,277
2024-03-12,Store C,Clothing & Accessories,Sunglasses,1,False,0,276
2024-03-13,Store C,Clothing & Accessories,Sunglasses,4,False,0,272
2024-03-14,Store C,Clothing & Accessories,Sunglasses,4,False,0,268
2024-03-15,Store C,Clothing & Accessories,Sunglasses,3,False,0,265
2024-03-16,Store C,Clothing & Accessories,Sunglasses,4,False,0,261
2024-03-17,Store C,Clothing & Accessories,Sunglasses,5,False,0,256
2024-03-18,Store C,Clothing & Accessories,Sunglasses,5,False,0,251
2024-03-19,Store C,Clothing & Accessories,Sunglasses,3,False,0,248
2024-03-20,Store C,Clothing & Accessories,Sunglasses,2,False,0,246
2024-03-21,Store C,Clothing & Accessories,Sunglasses,4,False,0,242
2024-03-22,Store C,Clothing & Accessories,Sunglasses,1,False,0,241
2024-03-23,Store C,Clothing & Accessories,Sunglasses,4,False,0,237
2024-03-24,Store C,Clothing & Accessories,Sunglasses,3,False,0,234
2024-03-25,Store C,Clothing & Accessories,Sunglasses,4,True,2,228
2024-03-26,Store C,Clothing & Accessories,Sunglasses,4,False,0,224
2024-03-27,Store C,Clothing & Accessories,Sunglasses,1,False,0,223
2024-03-28,Store C,Clothing & Accessories,Sunglasses,4,False,0,219
2024-03-29,Store C,Clothing & Accessories,Sunglasses,2,False,0,217
2024-03-30,Store C,Clothing & Accessories,Sunglasses,1,False,0,216
2024-03-31,Store C,Clothing & Accessories,Sunglasses,4,False,0,212
2024-01-01,Store C,Clothing & Accessories,Scarf,3,False,0,497
2024-01-02,Store C,Clothing & Accessories,Scarf,1,False,0,496
2024-01-03,Store C,Clothing & Accessories,Scarf,3,False,0,493
2024-01-04,Store C,Clothing & Accessories,Scarf,0,False,0,493
2024-01-05,Store C,Clothing & Accessories,Scarf,2,False,0,491
2024-01-06,Store C,Clothing & Accessories,Scarf,3,True,1,487
2024-01-07,Store C,Clothing & Accessories,Scarf,1,False,0,486
2024-01-08,Store C,Clothing & Accessories,Scarf,2,False,0,484
2024-01-09,Store C,Clothing & Accessories,Scarf,2,False,0,482
2024-01-10,Store C,Clothing & Accessories,Scarf,0,False,0,482
2024-01-11,Store C,Clothing & Accessories,Scarf,1,False,0,481
2024-01-12,Store C,Clothing & Accessories,Scarf,10,False,0,471
2024-01-13,Store C,Clothing & Accessories,Scarf,5,False,0,466
2024-01-14,Store C,Clothing & Accessories,Scarf,3,False,0,463
2024-01-15,Store C,Clothing & Accessories,Scarf,4,True,2,457
2024-01-16,Store C,Clothing & Accessories,Scarf,6,False,0,451
2024-01-17,Store C,Clothing & Accessories,Scarf,5,False,0,446
2024-01-18,Store C,Clothing & Accessories,Scarf,0,False,0,446
2024-01-19,Store C,Clothing & Accessories,Scarf,0,False,0,446
2024-01-20,Store C,Clothing & Accessories,Scarf,2,True,1,443
2024-01-21,Store C,Clothing & Accessories,Scarf,5,False,0,438
2024-01-22,Store C,Clothing & Accessories,Scarf,3,False,0,435
2024-01-23,Store C,Clothing & Accessories,Scarf,1,False,0,434
2024-01-24,Store C,Clothing & Accessories,Scarf,5,False,0,429
2024-01-25,Store C,Clothing & Accessories,Scarf,4,False,0,425
2024-01-26,Store C,Clothing & Accessories,Scarf,3,True,2,420
2024-01-27,Store C,Clothing & Accessories,Scarf,4,False,0,416
2024-01-28,Store C,Clothing & Accessories,Scarf,2,False,0,414
2024-01-29,Store C,Clothing & Accessories,Scarf,6,False,0,408
2024-01-30,Store C,Clothing & Accessories,Scarf,9,False,0,399
2024-01-31,Store C,Clothing & Accessories,Scarf,2,False,0,397
2024-02-01,Store C,Clothing & Accessories,Scarf,3,False,0,394
2024-02-02,Store C,Clothing & Accessories,Scarf,5,True,2,387
2024-02-03,Store C,Clothing & Accessories,Scarf,6,False,0,381
2024-02-04,Store C,Clothing & Accessories,Scarf,5,True,1,375
2024-02-05,Store C,Clothing & Accessories,Scarf,6,False,0,369
2024-02-06,Store C,Clothing & Accessories,Scarf,3,False,0,366
2024-02-07,Store C,Clothing & Accessories,Scarf,4,False,0,362
2024-02-08,Store C,Clothing & Accessories,Scarf,4,False,0,358
2024-02-09,Store C,Clothing & Accessories,Scarf,2,False,0,356
2024-02-10,Store C,Clothing & Accessories,Scarf,4,False,0,352
2024-02-11,Store C,Clothing & Accessories,Scarf,2,False,0,350
2024-02-12,Store C,Clothing & Accessories,Scarf,3,False,0,347
2024-02-13,Store C,Clothing & Accessories,Scarf,4,False,0,343
2024-02-14,Store C,Clothing & Accessories,Scarf,6,False,0,337
2024-02-15,Store C,Clothing & Accessories,Scarf,2,True,1,334
2024-02-16,Store C,Clothing & Accessories,Scarf,3,False,0,331
2024-02-17,Store C,Clothing & Accessories,Scarf,2,False,0,329
2024-02-18,Store C,Clothing & Accessories,Scarf,6,False,0,323
2024-02-19,Store C,Clothing & Accessories,Scarf,5,False,0,318
2024-02-20,Store C,Clothing & Accessories,Scarf,3,False,0,315
2024-02-21,Store C,Clothing & Accessories,Scarf,5,False,0,310
2024-02-22,Store C,Clothing & Accessories,Scarf,2,False,0,308
2024-02-23,Store C,Clothing & Accessories,Scarf,3,False,0,305
2024-02-24,Store C,Clothing & Accessories,Scarf,2,False,0,303
2024-02-25,Store C,Clothing & Accessories,Scarf,7,False,0,296
2024-02-26,Store C,Clothing & Accessories,Scarf,5,False,0,291
2024-02-27,Store C,Clothing & Accessories,Scarf,1,False,0,290
2024-02-28,Store C,Clothing & Accessories,Scarf,2,False,0,288
2024-02-29,Store C,Clothing & Accessories,Scarf,5,False,0,283
2024-03-01,Store C,Clothing & Accessories,Scarf,5,False,0,278
2024-03-02,Store C,Clothing & Accessories,Scarf,3,False,0,275
2024-03-03,Store C,Clothing & Accessories,Scarf,1,False,0,274
2024-03-04,Store C,Clothing & Accessories,Scarf,3,False,0,271
2024-03-05,Store C,Clothing & Accessories,Scarf,2,False,0,269
2024-03-06,Store C,Clothing & Accessories,Scarf,1,False,0,268
2024-03-07,Store C,Clothing & Accessories,Scarf,1,False,0,267
2024-03-08,Store C,Clothing & Accessories,Scarf,3,False,0,264
